paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
161,EE-065,exclude,exclude,"The paper describes a planning strategy for robotic cochlear implantation using image guidance, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system described is image-guided and trajectory-planning based, but the robotic system is not performing autonomous or semi-autonomous actions. The focus is on planning and simulation rather than autonomous execution of a physical surgical task.",exclude,"The paper describes a planning strategy for robotic cochlear implantation using image guidance, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system described is image-guided and trajectory-planning based, but the robotic system is not performing autonomous or semi-autonomous actions. The focus is on planning and simulation rather than autonomous execution of a physical surgical task.",False,OUT,,,OUT,False,False,False,False,dbe6c2a7023e8cfcd3de79a073db5f09c4161b721de964db126bd533c6ec5fda,,6.082,,False
774,EE-622,exclude,exclude,"The paper discusses image-guidance and robotic technology for lateral skull base surgery but does not clearly describe an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus appears to be on image-guidance systems and robotic technology in general, without specifying autonomous task execution. Additionally, the paper does not meet the inclusion criteria for surgical robotics with autonomy levels 1–5 as per the Yang et al. taxonomy.",exclude,"The paper discusses image-guidance and robotic technology for lateral skull base surgery but does not clearly describe an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus appears to be on image-guidance systems and robotic technology in general, without specifying autonomous task execution. Additionally, the paper does not meet the inclusion criteria for surgical robotics with autonomy levels 1–5 as per the Yang et al. taxonomy.",False,OUT,,,OUT,False,False,False,False,c022b2df407e9b9c679d2f15e9571dad6f0c2a14b190f5b12c3ff859c8e0be43,,6.241,,False
112,EE-048,exclude,exclude,"The abstract does not provide sufficient information to determine if the paper involves autonomous or semi-autonomous robotic systems performing physical surgical tasks. It mentions a robotic platform for endovascular intervention but does not specify the level of autonomy or whether the system controls or directs a physical robot to execute a surgical action. Additionally, the abstract lacks details on the surgical specialty, task accuracy, error rate, or safety events, which are required for inclusion.",exclude,"The abstract does not provide sufficient information to determine if the paper involves autonomous or semi-autonomous robotic systems performing physical surgical tasks. It mentions a robotic platform for endovascular intervention but does not specify the level of autonomy or whether the system controls or directs a physical robot to execute a surgical action. Additionally, the abstract lacks details on the surgical specialty, task accuracy, error rate, or safety events, which are required for inclusion.",False,OUT,,,OUT,False,False,False,False,644596e9c09431213caca7e62007b2a29771c08120431f0a5460deb1df51e99f,,5.79,,False
786,EE-634,include,exclude,"The paper describes a laparoscope manipulator robot that automatically controls the position of the laparoscope using visual information. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it appears to be a passive joint system that is controlled based on visual input, which is more akin to a teleoperated system rather than an autonomous or semi-autonomous one. The system does not make independent decisions about motion, planning, or execution, which is a key criterion for inclusion. Additionally, the paper does not mention any level of autonomy (Yang et al. Levels 1–5) or any comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria.",exclude,"The paper describes a laparoscope manipulator robot that automatically controls the position of the laparoscope using visual information. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it appears to be a passive joint system that is controlled based on visual input, which is more akin to a teleoperated system rather than an autonomous or semi-autonomous one. The system does not make independent decisions about motion, planning, or execution, which is a key criterion for inclusion. Additionally, the paper does not mention any level of autonomy (Yang et al. Levels 1–5) or any comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,e73edee2bbfd29a639a564a5ee586fcd77e8ea790adf24eccb3cfdf8821ff7ec,,9.303,,False
419,EE-267,exclude,exclude,"The paper describes the use of semiautonomous robotic systems in unicompartmental knee arthroplasty but does not provide sufficient detail to confirm the presence of an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The abstract mentions 'semiautonomous robotic systems' but does not clarify whether the system makes independent decisions about motion, planning, or execution. Additionally, the paper appears to focus on the safety of robotic-assisted surgery rather than evaluating the autonomy level or comparing it to human-controlled systems. The study is also a case series rather than an original research paper with a clear experimental design involving autonomy.",exclude,"The paper describes the use of semiautonomous robotic systems in unicompartmental knee arthroplasty but does not provide sufficient detail to confirm the presence of an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The abstract mentions 'semiautonomous robotic systems' but does not clarify whether the system makes independent decisions about motion, planning, or execution. Additionally, the paper appears to focus on the safety of robotic-assisted surgery rather than evaluating the autonomy level or comparing it to human-controlled systems. The study does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action.",False,OUT,,,OUT,False,False,False,False,2b448a719d1b92c9be74c61bc848213cdfd25dcd4b467bd62fb4f13c2ab0d7a8,,8.497,,False
765,EE-613,exclude,exclude,The paper describes a control strategy for a compliant continuum robot but does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on trajectory tracking and control methodology without any mention of autonomy levels (Yang et al. taxonomy) or surgical tasks. It appears to be a general robotics control paper rather than one involving surgical robotics with autonomy.,exclude,The paper describes a control strategy for a compliant continuum robot but does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on trajectory tracking and control methodology without any mention of autonomy levels (Yang et al. taxonomy) or surgical tasks. It appears to be a general robotics control paper rather than a surgical robotics study involving autonomy.,False,OUT,,,OUT,False,False,False,False,8aa05e3ad15a821f5d4050f4ec62eee4e46f6dea6e17ab9509ae252438e57440,,5.651,,False
588,EE-436,exclude,include,"The abstract suggests the paper involves autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on soft tissue, which aligns with the population criteria. It mentions the robot assisting in procedures with enhanced precision, indicating a level of autonomy (Level 1–5). The study appears to compare autonomous systems with human surgeons, meeting the comparator criteria. The outcomes such as task accuracy, error rate, and safety events are implied. The paper is likely peer-reviewed and in English, though the full text is not provided, the abstract provides enough information to tentatively include it for further verification.",include,"The abstract suggests the paper involves autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on soft tissue, which aligns with the population criteria. It mentions the robot assisting in procedures with enhanced precision, indicating a level of autonomy (Levels 1–5). The study appears to compare autonomous systems with human surgeons, meeting the comparator criteria. The outcomes such as task accuracy, error rate, and safety events are implied. The paper is likely peer-reviewed and in English, though the full text is not provided, the abstract provides enough information to tentatively include it for further verification.",False,IN,exclude,"The abstract is highly descriptive and futuristic, but lacks concrete details about a *physical* surgical task being performed by an autonomous or semi-autonomous robot. It only *describes* potential future functionality. It does not mention any experimental setup, data, or results related to a surgical task performed on tissue, phantoms, or in-vivo models. It fails test #1 and #3.",FLAGGED,False,False,False,False,bbf49509a815a79a1a4cd6a3b9c986461f38add0b5bef502db01a66a809fe68a,27b6264936b608eae11384908cab6719d6afadcfcdf39e9be6960e70631fc570,7.452,10.348,False
254,EE-102,exclude,exclude,"The paper focuses on palpation sensing and haptic feedback in robotic-assisted surgery, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses the integration of tactile feedback and AI for improving surgical precision, without involving a robotic component that controls or directs a physical robot to execute a surgical action. The paper does not meet the inclusion criteria for autonomous or semi-autonomous surgical robotic systems.",exclude,"The paper focuses on palpation sensing and haptic feedback in robotic-assisted surgery, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses the integration of tactile feedback and AI for improving surgical precision, without involving a robotic component that controls or directs a physical robot to execute a surgical action. The paper does not meet the inclusion criteria for autonomous or semi-autonomous surgical robotic systems.",False,OUT,,,OUT,False,False,False,False,35e97614a9716ec11f81b1b97a5aac963a2efd875932e59b8faeb0222a11a338,,5.92,,False
565,EE-413,exclude,exclude,"The paper focuses on improving simulation techniques for deformable object manipulation in robotic surgery, but it does not describe a physical surgical task performed by an autonomous or semi-autonomous robotic system. The work is simulation-based and does not involve controlling a physical robot to execute a surgical action. It is a methodology paper that does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component that controls or directs a physical robot.",exclude,"The paper focuses on improving simulation techniques for deformable object manipulation in robotic surgery, but it does not describe a physical surgical task performed by an autonomous or semi-autonomous robotic system. The work is simulation-based and does not involve controlling a physical robot to execute a surgical action. It is a methodology paper that does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component that controls or directs a physical robot.",False,OUT,,,OUT,False,False,False,False,894a53650de7d8658ce4d988383766d91590424e0f4badfc2d8c7ca62286e2d5,,5.833,,False
379,EE-227,exclude,include,"The paper describes a semi-automated surgical robotic system that uses deep learning for semantic segmentation of OCT images to guide the extraction of lens fragments from ex vivo pig eyes. The system involves autonomous or semi-autonomous robotic control to execute a physical surgical task (lens fragment extraction), which meets the population criteria. The intervention involves a level of autonomy (semi-automated) as defined by the Yang et al. taxonomy. The study involves an ex vivo animal model, which is within the inclusion criteria. The outcomes include task accuracy (segmentation metrics) and task completion (extraction of lens fragments). The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under any exclusion criteria such as purely teleoperated systems, non-surgical robotics, or ML/CV methodology without robotic control.",include,"The paper describes a semi-automated surgical robotic system that uses deep learning for semantic segmentation of OCT images to guide the extraction of lens fragments from ex vivo pig eyes. The system involves autonomous or semi-autonomous robotic control to execute a physical surgical task (lens fragment extraction), which meets the population criteria. The intervention involves a level of autonomy (semi-automated) as defined by the Yang et al. taxonomy. The study involves an ex vivo animal model, which is within the inclusion criteria. The outcomes include task accuracy (segmentation performance metrics) and task completion (extraction of lens fragments). The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under any exclusion criteria such as purely teleoperated systems, non-surgical robotics, or ML/CV methodology without robotic control.",False,IN,exclude,"While the abstract mentions a robotic system performing a surgical task on an ex vivo animal model, the intervention is described as 'semi-automated detection and extraction'. The core of the work focuses on *detecting* lens fragments using semantic segmentation (a computer vision/ML task) and then guiding the robot. The robot's actions are directly dependent on the output of the segmentation algorithm, but the abstract does not demonstrate independent decision-making or control by the robotic system itself. It's a system where the robot *responds* to the analysis, not one that *plans* or *executes* autonomously. This falls under the exclusion criterion of ML/CV methodology papers that control a robot based on analysis without independent robotic decision-making.",FLAGGED,False,False,False,False,e42649e57ebb5c9bdc48747ab6460394cb49e6324a683ec73abd8078e51b0846,5104f40699f9a0bb6cc3d5ee13efc698226bbd5ced8b43f637e56a75b77b53fd,10.503,16.603,False
170,EE-070,include,exclude,"The paper describes a share control system where the surgeon maintains full control over the tool's position, with the system providing support for guidance. This is a teleoperated system where the human directly controls all robot movements in real-time, which is explicitly excluded per the criteria. There is no autonomous or semi-autonomous component where the system makes independent decisions about motion, planning, or execution.",exclude,"The paper describes a share control system where the surgeon maintains full control over the tool's position, with the system providing support for guidance. This is a teleoperated system where the human directly controls all robot movements in real-time, which is explicitly excluded per the criteria. There is no autonomous or semi-autonomous component where the system makes independent decisions about motion, planning, or execution.",False,OUT,,,OUT,False,False,False,False,d46d770b36f4c32b59e0cacaf92c1200c64e0762762640cf2a71e0f6ef1b1cbe,,5.424,,False
722,EE-570,exclude,include,"The paper describes a framework for predicting instrument trajectories in non-visible regions during robot-assisted intraocular microsurgery. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action, specifically enhancing the precision and safety of robot-assisted surgery. The study involves a physical surgical task (intraocular microsurgery) and addresses task accuracy and safety events. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded categories such as purely teleoperated systems or non-surgical robotics.",include,"The paper describes a framework for predicting instrument trajectories in non-visible regions during robot-assisted intraocular microsurgery. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action, specifically enhancing the precision and safety of robot-assisted surgery. The study involves a physical surgical task (intraocular microsurgery) and addresses task accuracy and safety events. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded categories such as purely teleoperated systems or non-surgical robotics.",False,IN,exclude,"The abstract focuses on *predicting* instrument trajectories to *enhance* robot-assisted surgery, but does not describe the robot *executing* any surgical action autonomously or semi-autonomously based on those predictions. It's a perception/prediction methodology paper that supports potential future autonomy, but doesn't demonstrate autonomous control in this work. It falls under the exclusion criterion of ML/CV methodology papers that only analyze/predict surgical data without controlling a robot to execute a surgical action.",FLAGGED,False,False,False,False,326985227292e31f5e6da320322373cae92b8eeaeccc46adab7474e5ef192061,abb7dd6a6b069c9a1c77d7bf963a1ea24a3992ca30c0bd7d9ef03d580e2b686b,7.934,12.275,False
724,EE-572,exclude,exclude,"The paper focuses on the recognition and learning of surgical skills using multi-modal data fusion for craniomaxillofacial suturing. However, it does not describe a system where the robotic component controls or directs a physical robot to execute a surgical action. Instead, it focuses on data analysis and algorithm development for skill recognition, which falls under the exclusion criteria for ML/CV methodology papers that only analyze, classify, segment, track, or predict surgical data without controlling a robot to execute a surgical action.",exclude,"The paper focuses on the recognition and learning of surgical skills using multi-modal data fusion for craniomaxillofacial suturing. However, it does not describe a system where the robotic component controls or directs a physical robot to execute a surgical action. Instead, it focuses on data analysis and algorithm development for skill recognition, which falls under the exclusion criteria for ML/CV methodology papers that only analyze, classify, segment, track, or predict surgical data without controlling a robot to execute a surgical action.",False,OUT,,,OUT,False,False,False,False,15e77dc258e0802e7f14901ba937e759a61b45b66a975e40f0096ae49672b0d1,,6.676,,False
657,EE-505,exclude,include,"The paper describes an autonomous robotic system for vitreoretinal surgery that performs automatic positioning of surgical instruments using visual servoing. This involves an autonomous or semi-autonomous robotic component that controls the movement of the surgical instrument to a target location, which is a physical surgical task. The system is not purely teleoperated, as it includes autonomous decision-making through the visual servoing loop. The task involves a physical surgical action (instrument positioning), and the study is within the scope of ophthalmic surgery, which is included in the review. The paper is a peer-reviewed original research article in English, published between 2010 and 2025.",include,"The paper describes an autonomous robotic system for vitreoretinal surgery that performs automatic positioning of surgical instruments using visual servoing. This involves an autonomous or semi-autonomous robotic component that controls the movement of the surgical instrument to a target location, which is a physical surgical task. The system is not purely teleoperated, as it includes autonomous decision-making for positioning. The task involves a physical surgical action (instrument positioning) and is within the scope of ophthalmic surgery, which is included in the review's specialty scope. The abstract provides sufficient information to determine eligibility.",False,IN,exclude,"The abstract describes a system where the surgeon *selects* a target location, and the robot *moves* the instrument to that location. This implies a teleoperated system with automated movement to a pre-defined point, not true autonomous decision-making or control. The system lacks an autonomous component that independently plans or executes surgical actions beyond moving to a user-defined target. It is therefore a purely teleoperated system with automation, failing the requirement for an autonomous or semi-autonomous component.",FLAGGED,False,False,False,False,e13b7ad208f04f68e76ffe09b56cc87c98abf3de94bb7a4028c011a85c0d368f,9fa6b45f51e84dbb83d9636644a5bd8cb1881d71910869d09f1c276bc0b18760,7.746,12.027,False
469,EE-317,include,exclude,"The paper provides a general overview of artificial intelligence in surgical robotics and discusses autonomy levels, but it does not present any original research involving autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. It lacks specific details about task accuracy, error rates, completion times, safety events, or autonomy levels achieved. The paper is more of a review and discussion piece rather than an original research study that meets the inclusion criteria.",exclude,"The paper provides a general overview of artificial intelligence in surgical robotics and discusses autonomy levels, but it does not present any original research involving autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. It lacks specific details about task accuracy, error rates, completion times, safety events, or autonomy levels achieved. The paper is more of a review and discussion piece rather than an original research study that meets the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,22bbd0ce10e337138ea1861e10e1654f2a385f5d0d7c309b26f4d47c573e1fb4,,7.961,,False
702,EE-550,include,exclude,"The paper describes a method for estimating surgical tool kinematics from monocular video to enable surgical robot learning. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on data estimation and learning algorithms without demonstrating autonomous task execution. The study does not meet the inclusion criteria as it lacks an autonomous or semi-autonomous robotic component performing physical surgical tasks.",exclude,"The paper describes a method for estimating surgical tool kinematics from monocular video to enable surgical robot learning. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on data estimation and learning algorithms without demonstrating autonomous task execution. The study does not meet the inclusion criteria as it lacks an autonomous or semi-autonomous robotic component that directs physical robot actions.",False,OUT,,,OUT,False,False,False,False,d5008039472ad0f848f080b9cedfe568bfb99a32a084021ffd83528501836a82,,6.073,,False
693,EE-541,include,exclude,"The paper describes a medical robot for venipuncture, but it does not mention any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy) or any autonomous/semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on a Cartesian coordinate mechanism with sensor and image technology for needle placement, which appears to be a teleoperated or manually guided system without autonomous decision-making. It does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component.",exclude,"The paper describes a medical robot for forearm vein puncturing, but it does not clearly involve autonomous or semi-autonomous robotic control of a physical robot to execute a surgical action. The abstract suggests the robot uses sensor and image technology to guide needle placement, which may imply some level of automation, but it does not specify that the robot makes independent decisions about motion, planning, or execution. Additionally, the paper does not mention any surgical specialty (e.g., general surgery, gynecologic surgery, etc.) or physical surgical task (e.g., on tissue, phantoms, or in-vivo models). The focus appears to be on a general healthcare application rather than a surgical task. The paper also lacks explicit mention of autonomy levels (Yang et al. taxonomy) or comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,28c4cbb7d4b828415a697eafa45fec8820a2bab03eb7e434427f0a1cf226b18c,,8.613,,False
